Label_0,Label,Frequency,Effective_1
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_Slice,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Won_thru_Winner_Slice,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_Slice,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_FH,9,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_Serve,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Won_thru_Winner_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_FH,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_BH,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_One_Lost_thru_Mistake_Serve,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Rally_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_One_Lost_thru_Mistake_Serve,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Rally_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Won_thru_Winner_FH,1,
RallyOutcomes_FromHowStart,First_Return_Lost,7,
RallyOutcomes_FromHowStart,First_Return_Won,2,
RallyOutcomes_FromHowStart,First_Serve_Lost,11,
RallyOutcomes_FromHowStart,First_Serve_Won,7,
RallyOutcomes_FromHowStart,Second_Serve_Lost,3,
RallyOutcomes_FromHowStart,Second_Serve_Won,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Lost,5,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Rally,7,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Won,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Lost,11,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Rally,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Won,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Lost,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Lost,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Won,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Lost,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Rally,11,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Won,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Lost,5,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Rally,7,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Won,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Lost,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Lost,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Won,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Lost_thru_Mistake,5,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Rally,7,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Won_thru_Winner,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Lost_thru_Mistake,11,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Rally,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Won_thru_Winner,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Rally,11,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Won_thru_Winner,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Lost_thru_Mistake,5,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Rally,7,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Won_thru_Winner,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Lost_thru_Mistake,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Won_thru_Winner,1,
FirstServes_by_ServeFrom_Freq,Serve_Adv,15,
FirstServes_by_ServeFrom_Freq,Serve_Deuce,15,
FirstServes_by_ServeFrom_Freq,Serve_Total,30,
TotalServes_by_ServeFrom_Freq,Serve_Adv,21,
TotalServes_by_ServeFrom_Freq,Serve_Deuce,25,
TotalServes_by_ServeFrom_Freq,Serve_Total,46,
TotalServes_by_CriticalHL,Serve_Critical,18,
TotalServes_by_CriticalHL,Serve_NonCritical,28,
FirstServes_by_Critical_lv2,Serve_Crit_Breakball,6,
FirstServes_by_Critical_lv2,Serve_Crit_NonBreak,4,
FirstServes_by_CriticalHL,Serve_Critical,10,
FirstServes_by_CriticalHL,Serve_NonCritical,20,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Adv,6,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,9,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Deuce,4,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,11,
SecondServes_by_CriticalHL,Serve_Critical,8,
SecondServes_by_CriticalHL,Serve_NonCritical,8,
SecondServes_by_CriticalHL_Origin,Serve_Critical_Adv,3,
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,3,
SecondServes_by_CriticalHL_Origin,Serve_Critical_Deuce,5,
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,5,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,3,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,6,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,3,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,12,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,5,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,5,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Won,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Rally,6,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Won,2,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Lost,3,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Lost,2,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,6,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,3,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,6,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,2,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,3,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,4,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Lost,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Rally,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Lost,4,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Lost,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,2,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,1,
TotalServes_by_Critical_lv2,Serve_Crit_Breakball,8,
TotalServes_by_Critical_lv2,Serve_Crit_NonBreak,10,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,5,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,1,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Deuce,1,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,3,
SecondServes_by_Critical_lv2,Serve_Crit_Breakball,2,
SecondServes_by_Critical_lv2,Serve_Crit_NonBreak,6,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,2,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,1,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,5,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Lost,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,4,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Won,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Lost,2,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,2,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Rally,4,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Won,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Rally,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Lost,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Lost,2,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,1,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Lost,2,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Lost,4,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,2,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Lost,2,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Rally,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Lost,4,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,1,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Adv,15,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Deuce,18,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Total,33,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Adv,14,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Deuce,15,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Total,29,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Adv,1,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Deuce,3,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Total,4,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Adv,11,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Deuce,9,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Total,20,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Adv,11,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Deuce,7,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Total,18,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Deuce,2,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Total,2,
TotalReturns_by_CriticalHL,Return_Critical,4,
TotalReturns_by_CriticalHL,Return_NonCritical,29,
FirstServeReturn_by_CriticalHL,Return_Critical,2,
FirstServeReturn_by_CriticalHL,Return_NonCritical,27,
FirstServeReturnMADE_by_CriticalHL,Return_Critical,2,
FirstServeReturnMADE_by_CriticalHL,Return_NonCritical,16,
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,2,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,12,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,15,
SecondServeReturn_by_CriticalHL,Return_Critical,2,
SecondServeReturn_by_CriticalHL,Return_NonCritical,2,
SecondServeReturnMADE_by_CriticalHL,Return_Critical,2,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,1,
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,2,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,1,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,2,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,16,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Rally,7,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,4,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Rally,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,5,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Rally,5,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,11,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Rally,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,2,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,2,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Won,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,1,
TotalReturns_by_Critical_lv2,Return_Crit_Breakball,1,
TotalReturns_by_Critical_lv2,Return_Crit_NonBreak,3,
FirstServeReturns_by_Critical_lv2,Return_Crit_Breakball,1,
FirstServeReturns_by_Critical_lv2,Return_Crit_NonBreak,1,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,1,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Adv,1,
SecondServeReturn_by_Critical_lv2,Return_Crit_NonBreak,2,
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,2,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Rally,1,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Rally,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Adv_Rally,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Won,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,1,
ReturnShot,Count_FH,21,
ReturnShot,Count_Slice,10,
ReturnShot,Count_BH,1,
ReturnShot_First,Count_FH,18,
ReturnShot_First,Count_Slice,10,
ReturnShot_First,Count_BH,1,
ReturnShot_Second,Count_FH,3,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Lost,12,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Won,9,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Lost,9,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Won,3,
RallyLen_Breakdown,RallyLen_Return_Lost,19,
RallyLen_Breakdown,RallyLen_Return_Won,5,
RallyLen_Breakdown,RallyLen_Serve_Lost,15,
RallyLen_Breakdown,RallyLen_Serve_Won,7,
AverageRally_Length,CountandSum_Return,33,62
AverageRally_Length,CountandSum_Serve,46,138
ShotBreakdown_Frequency,FH_Freq,85,
ShotBreakdown_Frequency,Serve_Freq,47,
ShotBreakdown_Frequency,Return_Freq,33,
ShotBreakdown_Frequency,BH_Freq,21,
ShotBreakdown_Frequency,Slice_Freq,16,
ShotBreakdown_Frequency,Volley_Freq,2,
ServeReturn_ShotEff,TotalReturn_BH,1,-10
ServeReturn_ShotEff,TotalReturn_FH,21,-35
ServeReturn_ShotEff,TotalReturn_Slice,10,-60
ServeReturn_ShotEff,TotalServe_BH,6,10
ServeReturn_ShotEff,TotalServe_FH,30,30
ServeReturn_ShotEff,TotalServe_Serve,10,-130
ServeReturn_ShotEff,FirstReturn_BH,1,-10
ServeReturn_ShotEff,FirstReturn_FH,18,-5
ServeReturn_ShotEff,FirstReturn_Slice,10,-60
ServeReturn_ShotEff,FirstServe_BH,6,10
ServeReturn_ShotEff,FirstServe_FH,22,0
ServeReturn_ShotEff,FirstServe_Serve,2,-10
ServeReturn_ShotEff,SecondReturn_FH,3,-30
ServeReturn_ShotEff,SecondServe_FH,8,30
ServeReturn_ShotEff,SecondServe_Serve,8,-120
HRTimeSpentInZone,Hard Effort 80-90%,990,
HRTimeSpentInZone,Max Effort 90%+,2283,
HRTimeSpentInZone,Moderate Effort 70-80%,112,
Wins_byHRZone_Freq,Hard Effort 80-90%_Won,4,
Wins_byHRZone_Freq,Max Effort 90%+_Won,18,
Wins_byHRZone_Freq,Moderate Effort 70-80%_Won,2,
Mistakes_byHRZone_Freq,Hard Effort 80-90%_Lost_thru_Mistake,19,
Mistakes_byHRZone_Freq,Max Effort 90%+_Lost_thru_Mistake,35,
Mistakes_byHRZone_Freq,Moderate Effort 70-80%_Lost_thru_Mistake,1,
TotalPts_byHRZone_Freq,Hard Effort 80-90%_TotalPts,23,
TotalPts_byHRZone_Freq,Max Effort 90%+_TotalPts,53,
TotalPts_byHRZone_Freq,Moderate Effort 70-80%_TotalPts,3,
Missing,NoSensor,0,0
Missing,NoShots,0,0
age,45,0,0
gender,MALE,0,0
rating_lev,14.6,0,0
rating_typ,GERMANY,0,0
matchResult,LOSE,0,0
matchLevel,MUCH_STRONGER,0,0
matchSurface,CARPET,0,0
matchType,COMPETITIVE,0,0
